record_id_1,record_id_2,title_sim,brand_sim,model_sim,attr_sim,score,pred_match,used_llm,llm_confidence,llm_reason
r663,r664,0.5074626865671642,0.0,0.0,0.5916943062465451,0.3171123548922057,0,0,,
r1605,r614,0.45045045045045046,0.0,0.0,0.2562814437814438,0.24114491926991927,0,0,,
r1161,r1163,0.7837837837837839,0.0,0.0,0.7397711683425969,0.4636683779540923,1,0,,
r1713,r454,0.3518518518518519,0.0,0.0,0.22839506172839505,0.1925925925925926,0,0,,
r399,r40,0.3518518518518519,0.0,0.0,0.3315527065527065,0.20806623931623933,0,0,,
r294,r412,0.6779661016949151,0.0,0.0,0.4182660352276504,0.36782465104685935,0,0,,
r588,r674,0.3571428571428571,0.0,0.0,0.17460317460317462,0.18690476190476188,0,0,,
r1051,r1733,0.4197530864197531,1.0,0.0,0.40039281705948376,0.4489478114478115,1,0,,
r1367,r298,0.358974358974359,1.0,0.0,0.6351981351981353,0.4568181818181819,1,0,,
r1766,r1768,0.8247422680412371,0.0,0.0,0.4971363115693012,0.44570446735395186,1,0,,
r1535,r510,0.6181818181818182,0.0,0.0,0.26545454545454544,0.318,0,0,,
r861,r958,0.49411764705882355,0.0,0.0,0.2694677871148459,0.2627731092436975,0,0,,
r1022,r1429,0.32183908045977005,0.0,0.0,0.3396029258098223,0.19576802507836988,0,0,,
r637,r663,0.43373493975903615,0.0,0.0,0.4129459012520671,0.2571226080793763,0,0,,
r1346,r537,0.4485981308411215,0.0,0.0,0.39397715472481826,0.2609657320872274,0,0,,
r301,r303,0.6470588235294117,0.0,0.0,0.2362560644472184,0.32661488025531804,0,0,,
r1227,r1660,0.45454545454545453,0.0,0.0,0.45454545454545453,0.2727272727272727,0,0,,
r1579,r536,0.33333333333333326,0.0,0.0,0.2336129849025943,0.18504194773538912,0,0,,
r1169,r706,0.5454545454545454,0.0,0.0,0.4148724082934609,0.3076854066985646,0,0,,
r1566,r1568,0.8787878787878788,0.0,0.0,0.4958874458874459,0.46983766233766233,1,0,,
r798,r842,0.35294117647058826,0.2222222222222223,0.0,0.2826797385620915,0.2456699346405229,0,0,,
r1401,r238,0.49586776859504134,1.0,0.0,0.5328705234159778,0.5030710743801653,1,0,,
r1410,r205,0.3185840707964601,0.0,0.0,0.2274068114776079,0.17747385358004825,0,0,,
r511,r966,0.5742574257425743,1.0,0.0,0.38696487324998635,0.5164605725716565,1,0,,
r737,r798,0.4121212121212121,1.0,0.0,0.4893939393939394,0.4588636363636364,1,0,,
r1140,r1514,0.3950617283950617,0.1666666666666667,0.0,0.3487654320987654,0.26342592592592595,0,0,,
r1030,r557,0.42735042735042733,1.0,0.0,0.49572649572649574,0.4666666666666667,1,0,,
r395,r66,0.6382978723404256,0.0,0.0,0.6382978723404256,0.3829787234042553,0,0,,
r1452,r622,0.425531914893617,0.0,0.0,0.3469721767594108,0.24353518821603928,0,0,,
r1538,r945,0.7111111111111111,0.0,0.0,0.600066250236608,0.4100099375354912,1,0,,
r1181,r711,0.3,0.0,0.0,0.3281328320802005,0.1842199248120301,0,0,,
r1104,r389,0.4403669724770642,0.2666666666666667,0.0,0.39342507645259933,0.31051223241590215,0,0,,
r1302,r1306,0.6341463414634146,0.0,0.0,0.2669376693766938,0.3254065040650407,0,0,,
r374,r375,0.6666666666666665,0.0,0.0,0.3055555555555555,0.34583333333333327,0,0,,
r617,r811,0.4666666666666666,0.0,0.0,0.3692307692307692,0.2653846153846154,0,0,,
r1069,r567,0.5277777777777778,0.0,0.0,0.38295454545454544,0.2949431818181818,0,0,,
r1422,r436,0.5252525252525253,0.0,0.0,0.279413304024703,0.27827563196734184,0,0,,
r1059,r1490,0.44680851063829785,0.0,0.0,0.3626113838879796,0.255455537370431,0,0,,
r1226,r397,0.34545454545454546,0.0,0.0,0.34545454545454546,0.20727272727272728,0,0,,
r630,r634,0.7894736842105263,0.0,0.0,0.7293011941618752,0.4646583370190181,1,0,,
r1755,r440,0.8493150684931507,0.0,0.0,0.7679625699401891,0.4973861663129462,0,1,0.0,Different drum sizes and types
r1244,r919,0.7924528301886792,0.0,0.0,0.3974842767295597,0.4162264150943396,1,0,,
r320,r993,0.6060606060606061,0.0,0.0,0.3214734439587236,0.3209482893210813,0,0,,
r1726,r1773,0.49664429530201337,0.0,0.0,0.49104059425294844,0.29714602202384827,0,0,,
r349,r353,0.9117647058823529,0.0,0.0,0.42498688438586135,0.474042150304938,1,0,,
r1474,r72,0.6046511627906976,1.0,0.0,0.4350646521100744,0.5373527210723251,1,0,,
r1409,r835,0.5882352941176471,0.0,0.0,0.6864463878117867,0.36767284052470917,0,0,,
r1089,r232,0.5714285714285715,0.0,0.0,0.580952380952381,0.3442857142857143,0,0,,
r752,r753,1.0,0.0,0.0,0.48148148148148145,0.5222222222222223,1,0,,
r76,r965,0.45945945945945943,0.0,0.0,0.6284197917861284,0.30101972552467604,0,0,,
r1729,r464,0.3789473684210526,0.0,0.0,0.3712918660287081,0.22622009569377988,0,0,,
r1010,r6,0.411764705882353,1.0,0.0,0.5362745098039217,0.4657352941176471,1,0,,
r197,r610,0.5396825396825397,0.0,0.0,0.5660071540353231,0.3277582159624413,0,0,,
r1210,r1779,0.2941176470588235,0.0,0.0,0.2941176470588235,0.17647058823529407,0,0,,
r454,r701,0.3439490445859873,0.0,0.0,0.569195136074117,0.24015634047481182,0,0,,
r110,r1773,0.29310344827586204,0.0,0.0,0.3029860069965018,0.1773444527736132,0,0,,
r1405,r1406,0.7619047619047619,0.0,0.0,0.36507936507936506,0.3976190476190476,0,0,,
r1424,r273,0.3495145631067962,0.0,0.0,0.24257344597150426,0.19366757029378395,0,0,,
r1768,r870,0.5343511450381679,0.0,0.0,0.28068115091015855,0.28256018790369936,0,0,,
r118,r785,0.4,0.0,0.0,0.35757575757575755,0.23363636363636364,0,0,,
r1084,r1085,0.5714285714285715,0.0,0.0,0.40266106442577027,0.3175420168067227,0,0,,
r1007,r309,0.5217391304347826,0.0,0.0,0.2215320910973085,0.26801242236024847,0,0,,
r1549,r1628,0.6041666666666666,0.0,0.0,0.4458333333333333,0.33875,0,0,,
r149,r1780,0.3169398907103825,0.0,0.0,0.4389799635701275,0.20846994535519123,0,0,,
r578,r735,0.48,0.0,0.0,0.2420338983050847,0.2523050847457627,0,0,,
r1240,r1560,0.5616438356164384,0.0,0.0,0.39558647645586476,0.312077697495777,0,0,,
r4,r570,0.4318181818181818,1.0,0.0,0.7897727272727273,0.5127840909090909,1,0,,
r1394,r609,0.4838709677419355,0.0,0.0,0.2565284178187404,0.25622119815668204,0,0,,
r1054,r1650,0.463768115942029,0.0,0.0,0.6091348265261308,0.3000658761528327,0,0,,
r43,r993,0.8372093023255814,0.0,0.0,0.38990699319101346,0.43523023502516367,1,0,,
r952,r999,0.475,0.0,0.0,0.4232905982905983,0.27724358974358976,0,0,,
r311,r327,0.6086956521739131,0.0,0.0,0.2635046113306983,0.31343873517786563,0,0,,
r467,r909,0.3076923076923077,1.0,0.0,0.3824786324786325,0.39583333333333337,0,0,,
r1552,r209,0.5079365079365079,0.0,0.0,0.41675895164267257,0.29108527131782946,0,0,,
r1273,r395,0.43373493975903615,0.0,0.0,0.43373493975903615,0.26024096385542167,0,0,,
r1237,r1562,0.3925233644859813,0.0,0.0,0.3308411214953271,0.22626168224299065,0,0,,
r1190,r1191,0.6511627906976745,0.0,0.0,0.4625320864716014,0.3624030687846937,0,0,,
r1093,r735,0.6774193548387097,0.0,0.0,0.30913978494623656,0.3512096774193549,0,0,,
r1390,r828,0.5797101449275363,0.0,0.0,0.432712215320911,0.32577639751552795,0,0,,
r1762,r584,0.33333333333333326,0.0,0.0,0.39074074074074067,0.20861111111111108,0,0,,
r1340,r1449,0.45945945945945943,0.0,0.0,0.31962258701389135,0.25470014480884046,0,0,,
r1184,r279,0.358974358974359,0.0,0.0,0.28144472728236947,0.20375517063081697,0,0,,
r1307,r400,0.36065573770491804,0.0,0.0,0.34244080145719485,0.21366120218579235,0,0,,
r1689,r1723,0.42574257425742573,0.0,0.0,0.5514676948464077,0.27430431264280275,0,0,,
r535,r971,0.4418604651162791,0.0,0.0,0.2337984496124031,0.23390697674418606,0,0,,
r110,r1300,0.31067961165048547,0.7692307692307692,0.0,0.26997759522031367,0.33414861837191934,0,0,,
r1422,r469,0.37398373983739835,0.0,0.0,0.20113214141191182,0.19846250413861602,0,0,,
r19,r251,0.4715447154471545,0.0,0.0,0.4715447154471545,0.2829268292682927,0,0,,
r50,r510,0.4705882352941177,0.0,0.0,0.3192559074912016,0.2596530920060332,0,0,,
r1226,r1731,0.45,1.0,0.0,0.4458333333333333,0.469375,1,0,,
r127,r378,0.36585365853658536,0.0,0.0,0.31797147212543553,0.21232986716027874,0,0,,
r392,r679,0.34862385321100914,0.1666666666666667,0.0,0.23993374108053006,0.22620412844036697,0,0,,
r1663,r831,0.3311258278145695,0.0,0.0,0.16165732722024112,0.17325522159959245,0,0,,
r1087,r878,0.4697986577181208,0.0,0.0,0.3702747662479206,0.26695061091034245,0,0,,
r1388,r1453,0.4227642276422764,0.0,0.0,0.511481768256836,0.26696616767754977,0,0,,
r815,r96,0.5362318840579711,0.0,0.0,0.3023913043478261,0.2866630434782609,0,0,,
r1667,r376,0.3076923076923077,0.0,0.0,0.3076923076923077,0.18461538461538463,0,0,,
r649,r992,0.32758620689655177,0.0,0.0,0.32758620689655177,0.19655172413793107,0,0,,
r1393,r1770,0.53125,0.0,0.0,0.41947115384615385,0.3019831730769231,0,0,,
r1774,r1779,0.36111111111111116,0.0,0.0,0.36111111111111116,0.2166666666666667,0,0,,
r274,r735,0.6136363636363636,0.0,0.0,0.6460633997239204,0.37304587359495167,0,0,,
r783,r970,0.3870967741935484,1.0,0.0,0.6935483870967742,0.47822580645161294,1,0,,
r1595,r484,0.7719298245614036,0.0,0.0,0.442495126705653,0.4137426900584795,1,0,,
r920,r933,0.33333333333333326,1.0,0.0,0.43333333333333335,0.415,1,0,,
r1360,r1593,0.8,0.0,0.0,0.8222222222222223,0.4833333333333334,1,0,,
r106,r1322,0.3272727272727273,0.0,0.0,0.19549339549339553,0.17659673659673664,0,0,,
r1244,r201,0.48648648648648646,0.0,0.0,0.45509145509145504,0.28718263718263715,0,0,,
r176,r585,0.5,0.0,0.0,0.3803418803418803,0.28205128205128205,0,0,,
r1096,r1326,0.39766081871345027,0.0,0.0,0.2288416865875235,0.21327362140918116,0,0,,
r1001,r102,0.6218487394957983,0.0,0.0,0.35209680025856493,0.332646452811894,0,0,,
r1722,r331,0.41666666666666663,0.0,0.0,0.540530303030303,0.26857954545454543,0,0,,
r1281,r1283,0.6545454545454545,0.0,0.0,0.6943722943722944,0.3987012987012987,0,0,,
r1179,r434,0.38095238095238093,0.0,0.0,0.3222182932578972,0.21976131541725602,0,0,,
r810,r883,0.32758620689655177,0.0,0.0,0.2788662486938349,0.1892437304075235,0,0,,
r40,r467,0.3818181818181818,1.0,0.0,0.40101010101010104,0.431969696969697,1,0,,
r423,r791,0.33103448275862063,1.0,0.0,0.7327586206896551,0.4588793103448276,1,0,,
r245,r52,0.33009708737864074,0.0,0.0,0.5059576345984113,0.22443733451015002,0,0,,
r1741,r981,0.5652173913043478,0.0,0.0,0.22463768115942026,0.2880434782608695,0,0,,
r1005,r329,0.5,0.0,0.0,0.47580645161290325,0.2963709677419355,0,0,,
r1059,r1337,0.5789473684210527,0.0,0.0,0.39933166248955726,0.3204260651629073,0,0,,
r419,r469,0.37606837606837606,0.0,0.0,0.23199023199023197,0.20402930402930403,0,0,,
r1066,r1367,0.4123711340206186,1.0,0.0,0.6197594501718213,0.4785309278350516,1,0,,
r1266,r373,0.4788732394366197,0.0,0.0,0.35406885758998435,0.2686032863849765,0,0,,
r237,r238,0.7547169811320755,1.0,0.0,0.5299910152740341,0.6191212938005392,1,0,,
r163,r341,0.9565217391304348,0.0,0.0,0.9565217391304348,0.5739130434782609,1,0,,
r1348,r536,0.41221374045801523,0.0,0.0,0.39200430612644355,0.2442968291250734,0,0,,
r1562,r217,0.528,0.0,0.0,0.3896752136752137,0.29605128205128206,0,0,,
r341,r858,0.42857142857142855,0.0,0.0,0.42857142857142855,0.2571428571428571,0,0,,
r1201,r1305,0.5531914893617021,0.0,0.0,0.39974959890843115,0.30889861004903063,0,0,,
r1728,r460,0.5306122448979592,0.0,0.0,0.5271335807050093,0.31784554730983305,0,0,,
r230,r487,0.625,0.0,0.0,0.255952380952381,0.3196428571428571,0,0,,
r1461,r955,0.5185185185185186,0.0,0.0,0.23950617283950618,0.2692592592592593,0,0,,
r1609,r30,0.48484848484848486,0.0,0.0,0.33670811628297764,0.26868803562426485,0,0,,
r231,r713,0.547008547008547,0.0,0.0,0.4821278592954893,0.31847302504816954,0,0,,
r1169,r922,0.5063291139240507,0.0,0.0,0.30210970464135023,0.27316455696202535,0,0,,
r1763,r64,0.5111111111111112,1.0,0.0,0.4276808351976137,0.4941521252796421,0,1,0.0,Different models (10-speed vs 11-speed)
r1011,r31,0.4358974358974359,0.0,0.0,0.31196581196581197,0.24294871794871795,0,0,,
r128,r430,0.45283018867924524,1.0,0.0,0.5783350931929268,0.49052384888459943,1,0,,
r1539,r337,0.38095238095238093,0.0,0.0,0.38095238095238093,0.22857142857142856,0,0,,
r1184,r832,0.44943820224719105,0.0,0.0,0.31562819203268644,0.24959141981613894,0,0,,
r1003,r1562,0.48484848484848486,0.0,0.0,0.3472752737458619,0.27027310924369746,0,0,,
r1391,r832,0.39473684210526316,1.0,0.0,0.5982456140350877,0.4673684210526316,1,0,,
r1611,r1613,0.7157894736842105,0.0,0.0,0.6163742690058479,0.4145614035087719,1,0,,
r1384,r482,0.5063291139240507,0.0,0.0,0.7072379097695554,0.3339337877312561,0,0,,
r1167,r703,0.35294117647058826,0.0,0.0,0.11764705882352942,0.17647058823529413,0,0,,
r453,r701,0.3421052631578948,0.0,0.0,0.30812246963562756,0.2001657388663968,0,0,,
r1346,r48,0.49333333333333335,0.0,0.0,0.29777777777777775,0.26666666666666666,0,0,,
r562,r617,0.5555555555555556,0.0,0.0,0.23472222222222222,0.28520833333333334,0,0,,
r15,r1741,0.6835443037974683,0.0,0.0,0.4614904617578891,0.37681850597254407,0,0,,
r399,r640,0.3191489361702128,0.0,0.0,0.21066958698372967,0.17521745932415522,0,0,,
r1293,r163,0.4761904761904762,0.0,0.0,0.474025974025974,0.2853896103896104,0,0,,
r1154,r649,0.4482758620689655,1.0,0.0,0.7241379310344828,0.5103448275862069,1,0,,
r250,r617,0.3846153846153846,0.0,0.0,0.3900932400932401,0.23159090909090907,0,0,,
r1097,r679,0.6559999999999999,1.0,0.0,0.48631945392491466,0.5681479180887372,1,0,,
r1666,r270,0.3793103448275862,0.0,0.0,0.26520029932484124,0.21046970007114,0,0,,
r1099,r1665,0.38636363636363635,0.0,0.0,0.49206237311076023,0.2476729923302504,0,0,,
r1008,r1067,0.5423728813559322,0.0,0.0,0.29296990691274993,0.288013282647082,0,0,,
r1043,r1348,0.41600000000000004,0.0,0.0,0.41600000000000004,0.24960000000000004,0,0,,
r1325,r949,0.4444444444444444,0.0,0.0,0.38425925925925924,0.25763888888888886,0,0,,
r438,r869,0.782608695652174,0.0,0.0,0.6363536044621897,0.44762695371280675,1,0,,
r253,r330,0.3835616438356164,0.0,0.0,0.5512997676840503,0.2552977048786349,0,0,,
r1446,r1630,0.33333333333333326,0.0,0.0,0.1881451881451881,0.17822177822177818,0,0,,
r1128,r1771,0.2588235294117646,0.0,0.0,0.2839572192513369,0.1590641711229946,0,0,,
r428,r661,0.25925925925925924,0.0,0.0,0.1697530864197531,0.14212962962962963,0,0,,
r1102,r390,0.40336134453781514,0.0,0.0,0.19505984211866567,0.21077158135981666,0,0,,
r1252,r780,0.6557377049180328,0.0,0.0,0.6639344262295082,0.394672131147541,0,0,,
r1355,r414,0.4087591240875913,0.0,0.0,0.5584656023872332,0.2677114461975011,0,0,,
r1237,r611,0.33333333333333326,0.0,0.0,0.31111111111111106,0.19666666666666663,0,0,,
r709,r879,0.5147058823529411,0.0,0.0,0.38235294117647056,0.2889705882352941,0,0,,
r1640,r277,0.3896103896103896,0.0,0.0,0.4461094461094461,0.2422410922410922,0,0,,
r1461,r1577,0.9152542372881356,0.0,0.0,0.7495291902071562,0.5242937853107345,1,0,,
r436,r543,0.509090909090909,0.0,0.0,0.2649350649350649,0.2688311688311688,0,0,,
r1021,r1518,0.7105263157894737,0.0,0.0,0.7105263157894737,0.4263157894736842,1,0,,
r1518,r203,0.39436619718309857,0.0,0.0,0.39436619718309857,0.23661971830985912,0,0,,
r1202,r1587,0.3414634146341463,0.0,0.0,0.3422285987565758,0.20499282639885222,0,0,,
r126,r401,0.3584905660377359,0.0,0.0,0.2718015736883661,0.20209099077023607,0,0,,
r1528,r8,0.4,0.0,0.0,0.28294889190411576,0.2224423337856174,0,0,,
r1281,r1768,0.3921568627450981,0.0,0.0,0.24183006535947713,0.2127450980392157,0,0,,
r887,r99,0.323699421965318,1.0,0.0,0.552344251766217,0.42851637764932565,1,0,,
r1371,r496,0.9411764705882354,0.0,0.0,0.7359477124183007,0.533921568627451,1,0,,
r103,r1394,0.27272727272727265,0.0,0.0,0.2447552447552447,0.1594405594405594,0,0,,
r1029,r475,0.8627450980392157,0.0,0.0,0.453781512605042,0.45630252100840335,1,0,,
r423,r658,0.34,1.0,0.0,0.5699886363636364,0.4384982954545455,1,0,,
r1221,r202,0.5625,0.0,0.0,0.35764817290552586,0.30677222593582887,0,0,,
r1692,r190,0.4516129032258065,0.0,0.0,0.2172043010752688,0.23580645161290326,0,0,,
r154,r228,0.36363636363636365,0.4615384615384615,0.0,0.5024835247057469,0.331316584649918,0,0,,
r1783,r1784,1.0,0.0,0.0,0.5555555555555555,0.5333333333333333,1,0,,
r1148,r145,0.3779527559055118,0.0,0.0,0.12598425196850394,0.1889763779527559,0,0,,
r1113,r859,0.45333333333333337,0.0,0.0,0.5838095238095238,0.2915714285714286,0,0,,
r530,r777,0.3539823008849558,0.0,0.0,0.3920681743690593,0.218102261553589,0,0,,
r1072,r1670,0.4714285714285715,1.0,0.0,0.49428571428571433,0.4862857142857143,1,0,,
r1400,r1549,0.48648648648648646,0.0,0.0,0.34204572876447875,0.27022577823359073,0,0,,
r1232,r1765,0.39583333333333337,0.0,0.0,0.23450854700854704,0.21330128205128207,0,0,,
r157,r969,0.4220183486238532,0.0,0.0,0.39282735613010844,0.2488323603002502,0,0,,
r1214,r775,0.4920634920634921,0.0,0.0,0.4920634920634921,0.29523809523809524,0,0,,
r1227,r1666,0.336283185840708,0.0,0.0,0.336283185840708,0.2017699115044248,0,0,,
r1282,r246,0.2834645669291339,0.0,0.0,0.43348209720538183,0.19258136969891754,0,0,,
r1348,r747,0.48484848484848486,0.0,0.0,0.45075757575757575,0.2857954545454546,0,0,,
r1586,r1587,0.863905325443787,0.0,0.0,0.5708028773639633,0.4743778280542986,1,0,,
r159,r511,0.5666666666666667,0.0,0.0,0.2634304207119741,0.29451456310679613,0,0,,
r1250,r568,0.7719298245614036,0.0,0.0,0.33138401559454195,0.3970760233918129,0,0,,
r350,r352,0.9473684210526315,0.0,0.0,0.3157894736842105,0.47368421052631576,1,0,,
r1169,r907,0.42857142857142855,0.0,0.0,0.2571428571428571,0.2314285714285714,0,0,,
r1241,r984,0.4705882352941177,0.0,0.0,0.4705882352941177,0.2823529411764706,0,0,,
r1169,r129,0.4489795918367347,1.0,0.0,0.5264086207334739,0.48100210943655175,1,0,,
r66,r827,0.45390070921985815,0.0,0.0,0.25236406619385343,0.24210992907801418,0,0,,
r1368,r953,0.5714285714285715,0.0,0.0,0.6022408963585435,0.3474789915966387,0,0,,
r1661,r909,0.3916083916083916,1.0,0.0,0.4729020979020979,0.4471590909090909,1,0,,
r221,r984,0.5606060606060607,0.0,0.0,0.28943278943278944,0.2956876456876457,0,0,,
r273,r418,0.33734939759036137,0.0,0.0,0.22793086927977,0.1859968593076281,0,0,,
r1664,r445,0.375,0.0,0.0,0.375,0.225,0,0,,
r1101,r1253,0.4615384615384615,0.0,0.0,0.24323951910158806,0.2441782355575459,0,0,,
r1245,r922,0.7241379310344829,0.0,0.0,0.374712643678161,0.38206896551724145,0,0,,
r1218,r203,0.5384615384615384,0.0,0.0,0.3330605564648118,0.29226677577741406,0,0,,
r1581,r79,0.6545454545454545,0.0,0.0,0.49595959595959593,0.36893939393939396,0,0,,
r23,r99,0.5168539325842696,0.0,0.0,0.36953807740324596,0.2880149812734082,0,0,,
r1437,r1708,0.4663212435233161,0.0,0.0,0.4514609474856035,0.2775637017083328,0,0,,
r1268,r414,0.6601941747572815,0.0,0.0,0.40004854368932036,0.35709466019417474,0,0,,
r537,r749,0.8666666666666667,0.0,0.0,0.4858747044917258,0.4628812056737589,1,0,,
r1185,r23,0.36170212765957444,0.0,0.0,0.36170212765957444,0.21702127659574466,0,0,,
r588,r592,0.8043478260869565,0.0,0.0,0.7922327898550725,0.48079144021739134,1,0,,
r250,r810,0.4761904761904762,0.0,0.0,0.5411490683229814,0.2954580745341615,0,0,,
r1209,r1211,0.5882352941176471,0.0,0.0,0.6775599128540305,0.3663398692810458,0,0,,
r1055,r396,0.3870967741935484,0.0,0.0,0.6105137395459975,0.26577060931899643,0,0,,
r254,r997,0.5818181818181818,0.0,0.0,0.2866122159090909,0.30481001420454545,0,0,,
r424,r789,0.5714285714285715,0.0,0.0,0.7857142857142858,0.37500000000000006,0,0,,
r1249,r50,0.4444444444444444,0.0,0.0,0.31986531986531985,0.24797979797979797,0,0,,
r1040,r567,0.48648648648648646,0.0,0.0,0.3512253512253512,0.2716027216027216,0,0,,
r292,r894,0.8928571428571429,0.0,0.0,0.8928571428571429,0.5357142857142857,1,0,,
r20,r445,0.2553191489361703,0.0,0.0,0.2553191489361703,0.15319148936170218,0,0,,
r1243,r890,0.2772277227722772,0.0,0.0,0.16296420072274287,0.14919710535593617,0,0,,
r1117,r192,0.3076923076923077,0.0,0.0,0.25258571951178954,0.1763493963883069,0,0,,
r1608,r520,0.3018867924528301,0.0,0.0,0.3111986484678174,0.18252885387394616,0,0,,
r1371,r1688,0.5352112676056339,0.0,0.0,0.46760563380281694,0.3109859154929578,0,0,,
r1467,r1468,0.7678571428571428,1.0,0.0,0.8115079365079364,0.6672619047619047,1,0,,
r535,r803,0.4878048780487805,0.0,0.0,0.27458279845956357,0.2606996148908858,0,0,,
r418,r549,0.39560439560439564,0.0,0.0,0.5194139194139195,0.255934065934066,0,0,,
r1761,r32,0.26506024096385544,0.0,0.0,0.3994645247657296,0.17919678714859438,0,0,,
r979,r981,0.5714285714285715,0.0,0.0,0.29446064139941697,0.3013119533527697,0,0,,
r1299,r241,0.3404255319148936,0.0,0.0,0.33569739952718675,0.20354609929078013,0,0,,
r1350,r1796,0.32478632478632474,0.0,0.0,0.27350001419768855,0.1871788482834994,0,0,,
r1681,r497,0.45454545454545453,0.0,0.0,0.3181818181818182,0.25227272727272726,0,0,,
r1614,r281,0.4854368932038835,0.0,0.0,0.36816150408383413,0.2736708275543227,0,0,,
r1082,r667,0.6129032258064516,0.0,0.0,0.5555367308213608,0.35913696123610733,0,0,,
r1089,r1601,0.6078431372549019,0.0,0.0,0.3983995307524719,0.33328934137757665,0,0,,
r404,r907,0.3505154639175258,0.0,0.0,0.20621860956912508,0.18866475019825538,0,0,,
r1717,r417,0.32558139534883723,0.0,0.0,0.4685165609584214,0.21678911205073997,0,0,,
r1443,r1580,0.3703703703703704,0.0,0.0,0.1234567901234568,0.1851851851851852,0,0,,
r341,r645,0.45714285714285713,0.0,0.0,0.45714285714285713,0.27428571428571424,0,0,,
r1003,r611,0.48484848484848486,0.0,0.0,0.34892484564615706,0.27052054502874173,0,0,,
r222,r439,0.7560975609756098,0.0,0.0,0.40066334511326107,0.40034340420601355,1,0,,
r259,r3,0.375,0.0,0.0,0.32939425770308123,0.2181591386554622,0,0,,
r1364,r175,0.30508474576271183,1.0,0.0,0.37172573189522345,0.39304699537750387,0,0,,
r1223,r1242,0.45454545454545453,0.0,0.0,0.3053977272727273,0.25035511363636365,0,0,,
r1254,r295,0.7,0.0,0.0,0.4787681159420289,0.3868152173913043,0,0,,
r1644,r1646,1.0,0.0,0.0,0.6883393095690079,0.5532508964353512,1,0,,
r1063,r1161,0.421875,0.0,0.0,0.5283301069321533,0.269093266039823,0,0,,
r1389,r559,0.4036697247706422,0.0,0.0,0.4491317169069463,0.24902113368283096,0,0,,
r1008,r1259,0.43037974683544306,0.0,0.0,0.29897874871930463,0.23851769838384507,0,0,,
r1203,r1204,0.6046511627906976,0.0,0.0,0.3227625088090204,0.320507399577167,0,0,,
r1788,r1789,0.547945205479452,0.0,0.0,0.43661665579473796,0.3120678408349641,0,0,,
r1017,r1667,0.3414634146341463,0.0,0.0,0.3414634146341463,0.2048780487804878,0,0,,
r1021,r666,0.4210526315789474,0.0,0.0,0.4101921470342523,0.25100250626566417,0,0,,
r102,r149,0.38144329896907214,0.0,0.0,0.3178987035301468,0.2193342900656045,0,0,,
r1079,r1221,0.3584905660377359,0.0,0.0,0.2528301886792453,0.19924528301886796,0,0,,
r1082,r625,0.5862068965517241,0.0,0.0,0.5286729362591431,0.3430940438871473,0,0,,
r1219,r1718,0.38095238095238093,0.0,0.0,0.4704184704184704,0.24199134199134198,0,0,,
r1694,r514,0.512,0.0,0.0,0.7040000000000001,0.336,0,0,,
r260,r261,0.7659574468085105,0.0,0.0,0.3664302600472813,0.3996453900709219,0,0,,
r1499,r78,0.4523809523809524,0.0,0.0,0.6322751322751322,0.2984126984126984,0,0,,
r1778,r240,0.4935064935064935,0.0,0.0,0.5811688311688311,0.3092532467532467,0,0,,
r1095,r577,0.7659574468085105,0.0,0.0,0.688914796463616,0.4480180705333721,1,0,,
r1494,r220,0.42016806722689076,0.0,0.0,0.30647513782583097,0.23504690092597547,0,0,,
r230,r876,0.3703703703703704,0.0,0.0,0.5123456790123457,0.24351851851851852,0,0,,
r1043,r966,0.4318181818181818,0.0,0.0,0.3291245791245791,0.2436868686868687,0,0,,
r1405,r1737,0.55,0.0,0.0,0.40111111111111114,0.3076666666666667,0,0,,
r1763,r723,0.5070422535211268,1.0,0.0,0.4887100380058126,0.5014755197853789,1,0,,
r43,r47,0.7804878048780488,0.0,0.0,0.7079530368894452,0.4574124677285388,1,0,,
r378,r466,0.3516483516483517,0.0,0.0,0.5172161172161173,0.23582417582417586,0,0,,
r37,r426,0.4,0.0,0.0,0.25648286140089416,0.21847242921013416,0,0,,
r242,r949,0.31067961165048547,0.0,0.0,0.24439866595285983,0.17646562513564742,0,0,,
r224,r867,0.619718309859155,0.0,0.0,0.32090264968021104,0.3270086368886514,0,0,,
r565,r971,0.5,0.0,0.0,0.3025862068965517,0.2703879310344828,0,0,,
r251,r814,0.46511627906976744,0.0,0.0,0.46511627906976744,0.27906976744186046,0,0,,
r1770,r1777,0.3695652173913044,0.0,0.0,0.24440052700922266,0.20296442687747035,0,0,,
r638,r706,0.5263157894736842,0.0,0.0,0.3058747220163084,0.28272331356560415,0,0,,
r1664,r447,0.37735849056603776,0.0,0.0,0.2210242587601078,0.20296495956873317,0,0,,
r1718,r199,0.34343434343434337,0.0,0.0,0.18855218855218855,0.18282828282828278,0,0,,
r160,r53,0.532258064516129,0.0,0.0,0.3440860215053763,0.2911290322580645,0,0,,
r134,r136,1.0,0.0,0.0,1.0,0.6,1,0,,
r1021,r629,0.45945945945945943,0.0,0.0,0.5332920949118132,0.28675057099352874,0,0,,
r1084,r167,0.5517241379310345,0.0,0.0,0.2864721485411141,0.2912466843501326,0,0,,
r1456,r153,0.41509433962264153,0.1666666666666667,0.0,0.4632537015840195,0.289613841401125,0,0,,
r1208,r1684,0.5217391304347826,0.0,0.0,0.5217391304347826,0.31304347826086953,0,0,,
