record_id_1,record_id_2,title_sim,brand_sim,model_sim,attr_sim,score,pred_match
r1079,r889,0.4444444444444444,0.0,0.0,0.4444444444444444,0.26666666666666666,0
r1390,r810,0.8387096774193549,0.0,0.0,0.7526881720430108,0.4903225806451613,1
r1507,r1736,0.5348837209302326,0.0,0.0,0.5348837209302326,0.32093023255813957,0
r1683,r241,0.43478260869565216,0.0,0.0,0.717391304347826,0.30326086956521736,0
r1467,r817,0.5964912280701754,0.0,0.0,0.5964912280701754,0.35789473684210527,0
r1387,r1607,0.4444444444444444,0.0,0.0,0.4444444444444444,0.26666666666666666,0
r1200,r130,0.3783783783783784,0.0,0.0,0.1891891891891892,0.19864864864864867,0
r1061,r1665,0.2941176470588235,0.0,0.0,0.2941176470588235,0.17647058823529407,0
r1040,r1041,0.6422018348623854,0.0,0.0,0.6422018348623854,0.3853211009174312,0
r1066,r60,0.3962264150943396,0.0,0.0,0.6981132075471698,0.2830188679245283,0
r377,r819,0.5846153846153846,0.0,0.0,0.5846153846153846,0.3507692307692308,0
r33,r413,0.4375,0.0,0.0,0.4375,0.2625,0
r1114,r1292,0.6341463414634146,1.0,0.0,0.8170731707317074,0.6079268292682927,1
r1059,r1333,0.4158415841584159,0.0,0.0,0.20792079207920794,0.21831683168316834,0
r126,r400,0.3620689655172413,0.0,0.0,0.6810344827586207,0.2650862068965517,0
r1778,r570,0.44680851063829785,0.33333333333333326,0.0,0.39007092198581556,0.326241134751773,0
r1606,r870,0.410958904109589,0.0,0.0,0.37214611872146114,0.24075342465753424,0
r1524,r1777,0.3783783783783784,0.0,0.0,0.1891891891891892,0.19864864864864867,0
r205,r236,0.3783783783783784,0.0,0.0,0.3783783783783784,0.22702702702702704,0
r383,r397,0.6782608695652175,0.0,0.0,0.6782608695652175,0.4069565217391305,1
r343,r845,0.676923076923077,0.0,0.0,0.676923076923077,0.40615384615384614,1
r390,r574,0.875,0.0,0.0,0.875,0.525,1
r1649,r522,0.6875,0.0,0.0,0.6875,0.4125,1
r1324,r242,0.4035087719298246,0.0,0.0,0.4035087719298246,0.24210526315789474,0
r1117,r1788,0.35964912280701755,0.0,0.0,0.35964912280701755,0.21578947368421053,0
r1120,r335,0.406015037593985,0.0,0.0,0.406015037593985,0.243609022556391,0
r101,r97,1.0,0.0,0.0,1.0,0.6,1
r1454,r18,0.2857142857142857,0.0,0.0,0.2857142857142857,0.1714285714285714,0
r120,r1583,0.3977900552486188,0.0,0.0,0.3977900552486188,0.2386740331491713,0
r30,r584,0.3859649122807018,0.0,0.0,0.3859649122807018,0.23157894736842105,0
r1167,r427,0.4297520661157025,0.0,0.0,0.7148760330578512,0.3006198347107438,0
r762,r767,0.7868852459016393,0.0,0.0,0.7868852459016393,0.47213114754098356,1
r24,r548,0.8363636363636364,0.0,0.0,0.8363636363636364,0.5018181818181818,1
r1096,r734,0.410958904109589,0.0,0.0,0.410958904109589,0.2465753424657534,0
r1768,r828,0.3209876543209876,0.0,0.0,0.3209876543209876,0.19259259259259254,0
r1650,r428,0.2857142857142857,0.0,0.0,0.2857142857142857,0.1714285714285714,0
r380,r400,0.46938775510204084,0.0,0.0,0.46938775510204084,0.2816326530612245,0
r272,r405,0.336283185840708,0.0,0.0,0.336283185840708,0.2017699115044248,0
r1158,r1258,0.4210526315789474,1.0,0.0,0.6959064327485379,0.493859649122807,1
r559,r615,0.38636363636363635,0.0,0.0,0.3598484848484848,0.2278409090909091,0
r1001,r1773,0.33599999999999997,0.0,0.0,0.33599999999999997,0.2016,0
r358,r60,0.44,0.0,0.0,0.5533333333333332,0.28099999999999997,0
r1228,r704,0.4722222222222222,0.0,0.0,0.4722222222222222,0.2833333333333333,0
r251,r613,0.3728813559322034,0.0,0.0,0.3728813559322034,0.22372881355932206,0
r1208,r493,0.3846153846153846,0.0,0.0,0.3846153846153846,0.23076923076923075,0
r1120,r432,0.39285714285714285,1.0,0.0,0.5753968253968254,0.46309523809523806,1
r1515,r430,0.4227642276422764,0.0,0.0,0.2113821138211382,0.22195121951219512,0
r702,r707,0.5853658536585367,1.0,0.0,0.7926829268292683,0.5823170731707318,1
r1457,r250,0.42211055276381915,0.0,0.0,0.42211055276381915,0.2532663316582915,0
r1706,r796,0.3835616438356164,0.0,0.0,0.3835616438356164,0.23013698630136983,0
r195,r325,0.7619047619047619,0.0,0.0,0.38095238095238093,0.4,1
r1481,r285,0.4719101123595506,0.0,0.0,0.4719101123595506,0.28314606741573034,0
r141,r1427,0.3473053892215569,0.0,0.0,0.3473053892215569,0.20838323353293414,0
r0,r136,0.5,0.0,0.0,0.5,0.3,0
r1314,r482,0.6133333333333334,0.0,0.0,0.6133333333333334,0.36800000000000005,0
r605,r850,0.6666666666666665,0.0,0.0,0.6666666666666665,0.3999999999999999,0
r1232,r1764,0.4235294117647059,0.0,0.0,0.4235294117647059,0.2541176470588235,0
r1283,r882,0.36363636363636365,0.0,0.0,0.36363636363636365,0.21818181818181817,0
r189,r191,0.8076923076923077,0.0,0.0,0.8076923076923077,0.48461538461538467,1
r1156,r992,0.4074074074074074,0.0,0.0,0.4074074074074074,0.2444444444444444,0
r1404,r1511,0.4736842105263158,0.0,0.0,0.4736842105263158,0.28421052631578947,0
r1163,r721,0.4146341463414634,0.0,0.0,0.4146341463414634,0.24878048780487805,0
r1038,r1126,0.28828828828828834,0.0,0.0,0.6441441441441442,0.2263513513513514,0
r1001,r1300,0.3035714285714286,0.0,0.0,0.3035714285714286,0.18214285714285716,0
r295,r410,0.5806451612903225,0.0,0.0,0.5806451612903225,0.34838709677419355,0
r1238,r325,0.5149700598802395,0.0,0.0,0.5149700598802395,0.30898203592814366,0
r1295,r339,0.40449438202247195,0.0,0.0,0.20224719101123598,0.21235955056179778,0
r1679,r508,0.48275862068965514,0.0,0.0,0.48275862068965514,0.28965517241379307,0
r1184,r1387,0.34782608695652173,0.0,0.0,0.34782608695652173,0.20869565217391306,0
r626,r945,0.463768115942029,0.0,0.0,0.463768115942029,0.2782608695652174,0
r1083,r1537,0.576271186440678,0.0,0.0,0.4548022598870056,0.32754237288135596,0
r276,r622,0.5079365079365079,0.0,0.0,0.25396825396825395,0.26666666666666666,0
r116,r682,0.45283018867924524,0.0,0.0,0.45283018867924524,0.2716981132075471,0
r1118,r330,0.437956204379562,0.0,0.0,0.437956204379562,0.2627737226277372,0
r1535,r51,0.5128205128205129,1.0,0.0,0.7564102564102564,0.5442307692307693,1
r1365,r65,0.4375,1.0,0.0,0.71875,0.5046875,1
r1681,r1724,0.43137254901960786,1.0,0.0,0.7156862745098039,0.5014705882352941,1
r1024,r998,0.3508771929824562,0.0,0.0,0.3508771929824562,0.2105263157894737,0
r1121,r1426,0.3294117647058823,0.0,0.0,0.3294117647058823,0.1976470588235294,0
r1337,r1792,0.41379310344827586,0.0,0.0,0.41379310344827586,0.2482758620689655,0
r1233,r1639,0.46464646464646464,0.0,0.0,0.46464646464646464,0.2787878787878788,0
r336,r943,0.5538461538461539,0.0,0.0,0.44358974358974357,0.3157692307692308,0
r1155,r649,0.4482758620689655,1.0,0.0,0.7241379310344828,0.5103448275862069,1
r1462,r1575,0.8979591836734694,0.0,0.0,0.782312925170068,0.5214285714285715,1
r392,r997,0.4761904761904762,0.0,0.0,0.4761904761904762,0.2857142857142857,0
r1132,r332,0.3571428571428571,0.0,0.0,0.3571428571428571,0.21428571428571425,0
r118,r576,0.5263157894736842,0.0,0.0,0.4298245614035087,0.3013157894736842,0
r1066,r174,0.4197530864197531,0.0,0.0,0.7098765432098766,0.2953703703703704,0
r1656,r1658,0.7378640776699029,1.0,0.0,0.8689320388349515,0.6623786407766991,1
r506,r508,0.7536231884057972,0.0,0.0,0.7536231884057972,0.4521739130434783,1
r1159,r584,0.4705882352941177,1.0,0.0,0.7352941176470589,0.5220588235294118,1
r287,r532,0.5123966942148761,0.0,0.0,0.5123966942148761,0.30743801652892566,0
r191,r550,0.48484848484848486,0.0,0.0,0.48484848484848486,0.2909090909090909,0
r1149,r343,0.5492957746478874,0.0,0.0,0.2746478873239437,0.28838028169014085,0
r797,r829,0.3846153846153846,0.0,0.0,0.3846153846153846,0.23076923076923075,0
r1523,r1575,0.3764705882352941,0.0,0.0,0.3764705882352941,0.22588235294117645,0
r1409,r837,0.7111111111111111,0.0,0.0,0.7111111111111111,0.4266666666666667,1
r1670,r511,0.3609022556390978,1.0,0.0,0.6804511278195489,0.4644736842105263,1
r544,r740,0.31404958677685957,0.0,0.0,0.31404958677685957,0.18842975206611573,0
r110,r111,0.923076923076923,0.0,0.0,0.923076923076923,0.5538461538461538,1
r209,r346,0.29032258064516125,0.0,0.0,0.29032258064516125,0.17419354838709677,0
r1695,r511,0.5833333333333334,0.0,0.0,0.2916666666666667,0.30625,0
r1166,r1167,0.5210084033613446,0.0,0.0,0.5210084033613446,0.3126050420168067,0
r1252,r536,0.4642857142857143,0.0,0.0,0.4642857142857143,0.2785714285714286,0
r1074,r1720,0.33333333333333326,0.0,0.0,0.33333333333333326,0.19999999999999996,0
r1221,r361,0.5357142857142857,0.0,0.0,0.26785714285714285,0.28125,0
r1017,r1150,0.970873786407767,0.0,0.0,0.9854368932038835,0.5847087378640777,1
r1623,r392,0.2658959537572254,0.0,0.0,0.2658959537572254,0.15953757225433524,0
r1387,r1769,0.34375,0.0,0.0,0.34375,0.20625,0
r1144,r461,0.5567010309278351,0.0,0.0,0.5567010309278351,0.334020618556701,0
r1626,r235,0.6666666666666665,0.0,0.0,0.6666666666666665,0.3999999999999999,0
r641,r706,0.4036697247706422,0.0,0.0,0.4036697247706422,0.24220183486238533,0
r1325,r1771,0.375,0.0,0.0,0.375,0.225,0
r1298,r697,0.3272727272727273,0.0,0.0,0.3272727272727273,0.1963636363636364,0
r107,r354,0.25477707006369427,0.0,0.0,0.25477707006369427,0.15286624203821655,0
r471,r679,0.3728813559322034,0.3076923076923077,0.0,0.22685788787483704,0.2633637548891786,0
r1177,r1425,0.4772727272727273,0.0,0.0,0.4772727272727273,0.2863636363636364,0
r1454,r615,0.2674418604651163,0.0,0.0,0.2674418604651163,0.16046511627906979,0
r1562,r328,0.6153846153846154,0.0,0.0,0.6153846153846154,0.36923076923076925,0
r19,r96,0.6470588235294117,1.0,0.0,0.5490196078431372,0.5735294117647058,1
r1086,r487,0.5555555555555556,1.0,0.0,0.5185185185185185,0.5277777777777778,1
r1055,r466,0.44680851063829785,0.0,0.0,0.44680851063829785,0.2680851063829787,0
r192,r497,0.4,0.0,0.0,0.4,0.24000000000000002,0
r1050,r1730,0.48717948717948717,0.0,0.0,0.48717948717948717,0.29230769230769227,0
r1201,r1302,0.3653846153846154,0.0,0.0,0.34935897435897434,0.21682692307692308,0
r1229,r702,0.3655913978494624,0.0,0.0,0.3655913978494624,0.21935483870967742,0
r745,r782,0.5230769230769231,0.0,0.0,0.5230769230769231,0.3138461538461539,0
r129,r1657,0.6823529411764706,0.0,0.0,0.8411764705882353,0.43323529411764705,1
r1008,r724,0.5483870967741935,0.0,0.0,0.7741935483870968,0.3629032258064516,0
r1413,r1546,0.6415094339622641,0.0,0.0,0.6415094339622641,0.38490566037735846,0
r1010,r721,0.59375,1.0,0.0,0.796875,0.5867187500000001,1
r1168,r1728,0.8115942028985508,0.0,0.0,0.8115942028985508,0.4869565217391305,1
r1199,r1213,0.43269230769230765,0.0,0.0,0.43269230769230765,0.2596153846153846,0
r1016,r1467,0.6588235294117646,1.0,0.0,0.8294117647058823,0.6208823529411764,1
r359,r75,0.3428571428571429,1.0,0.0,0.6714285714285715,0.455,1
r121,r1631,0.5027932960893855,0.0,0.0,0.5027932960893855,0.3016759776536313,0
r341,r943,0.6037735849056604,0.0,0.0,0.6037735849056604,0.3622641509433962,0
r1312,r1317,0.7441860465116279,0.0,0.0,0.872093023255814,0.46569767441860466,1
r1346,r1671,0.6575342465753425,0.0,0.0,0.6575342465753425,0.3945205479452055,0
r112,r1682,0.631578947368421,0.0,0.0,0.631578947368421,0.3789473684210526,0
r1125,r257,0.35955056179775285,0.0,0.0,0.35955056179775285,0.21573033707865172,0
r1670,r49,0.4444444444444444,0.0,0.0,0.4444444444444444,0.26666666666666666,0
r50,r51,0.951219512195122,0.0,0.0,0.951219512195122,0.5707317073170732,1
r27,r550,0.8135593220338982,1.0,0.0,0.9067796610169492,0.7021186440677966,1
r836,r838,0.6,0.0,0.0,0.6,0.36,0
r1194,r1546,0.4615384615384615,0.0,0.0,0.7307692307692307,0.3173076923076923,0
r1347,r568,0.8043478260869565,0.0,0.0,0.40217391304347827,0.4222826086956522,1
r1303,r314,0.43956043956043955,0.0,0.0,0.43956043956043955,0.26373626373626374,0
r1446,r1447,0.9130434782608695,0.0,0.0,0.45652173913043476,0.4793478260869565,1
r1717,r504,0.375,0.0,0.0,0.1875,0.19687500000000002,0
r1046,r901,0.6585365853658536,0.0,0.0,0.6585365853658536,0.39512195121951216,0
r1393,r1691,0.5490196078431372,0.0,0.0,0.5490196078431372,0.3294117647058823,0
r1799,r342,0.30894308943089427,0.0,0.0,0.30894308943089427,0.18536585365853656,0
r1797,r547,0.5357142857142857,0.0,0.0,0.26785714285714285,0.28125,0
r1007,r195,0.6071428571428572,0.0,0.0,0.6071428571428572,0.3642857142857143,0
r106,r999,0.717948717948718,0.0,0.0,0.5256410256410255,0.40192307692307694,1
r1553,r21,0.3821656050955414,0.0,0.0,0.3821656050955414,0.22929936305732485,0
r830,r96,0.45783132530120485,0.0,0.0,0.45783132530120485,0.27469879518072293,0
r920,r934,0.375,1.0,0.0,0.6875,0.47187500000000004,1
r1009,r1760,0.5,0.0,0.0,0.5,0.3,0
r205,r83,0.4057971014492754,0.0,0.0,0.4057971014492754,0.24347826086956526,0
r1441,r1619,0.5094339622641509,1.0,0.0,0.7547169811320755,0.5424528301886793,1
r112,r146,0.4181818181818182,0.0,0.0,0.4181818181818182,0.2509090909090909,0
r375,r818,0.4210526315789474,0.0,0.0,0.4210526315789474,0.25263157894736843,0
r1525,r1761,0.3414634146341463,0.0,0.0,0.3373983739837398,0.20426829268292682,0
r1527,r1609,0.38636363636363635,0.0,0.0,0.5265151515151514,0.25284090909090906,0
r1644,r524,0.8440366972477064,0.0,0.0,0.8440366972477064,0.5064220183486238,1
r1608,r634,0.42857142857142855,0.0,0.0,0.38095238095238093,0.24999999999999997,0
r1186,r833,0.5405405405405406,0.0,0.0,0.5405405405405406,0.32432432432432434,0
r1226,r430,0.3893805309734513,1.0,0.0,0.6946902654867256,0.479424778761062,1
r1426,r417,0.37209302325581395,0.0,0.0,0.18604651162790697,0.19534883720930232,0
r1282,r885,0.38095238095238093,0.0,0.0,0.19047619047619047,0.2,0
r1431,r935,0.30534351145038174,0.0,0.0,0.30534351145038174,0.18320610687022904,0
r668,r946,0.32352941176470595,0.0,0.0,0.32352941176470595,0.19411764705882356,0
r1071,r800,0.4736842105263158,0.2666666666666667,0.0,0.37017543859649127,0.32201754385964915,0
r1252,r747,0.48484848484848486,0.0,0.0,0.7424242424242424,0.3295454545454546,0
r601,r603,0.6476190476190475,0.0,0.0,0.32380952380952377,0.33999999999999997,0
r237,r805,0.6582278481012659,0.0,0.0,0.4957805907172996,0.3705696202531646,0
r274,r404,0.30882352941176466,0.0,0.0,0.30882352941176466,0.1852941176470588,0
r395,r67,0.463768115942029,0.0,0.0,0.463768115942029,0.2782608695652174,0
r1515,r706,0.3505154639175258,0.0,0.0,0.1752577319587629,0.18402061855670104,0
r1112,r1291,0.48598130841121495,0.0,0.0,0.48598130841121495,0.29158878504672897,0
r1004,r609,0.5714285714285715,0.0,0.0,0.5714285714285715,0.3428571428571429,0
r404,r468,0.43478260869565216,0.0,0.0,0.43478260869565216,0.2608695652173913,0
r297,r7,0.368421052631579,0.0,0.0,0.6842105263157895,0.26842105263157895,0
r112,r1725,0.3513513513513513,0.0,0.0,0.17567567567567566,0.18445945945945946,0
r1247,r1519,0.2857142857142857,0.0,0.0,0.2857142857142857,0.1714285714285714,0
r1454,r796,0.3626373626373626,0.0,0.0,0.3626373626373626,0.2175824175824176,0
r1149,r260,0.5714285714285715,0.0,0.0,0.5714285714285715,0.3428571428571429,0
r1730,r921,0.5915492957746479,0.0,0.0,0.5915492957746479,0.3549295774647887,0
r474,r976,0.3789473684210526,1.0,0.0,0.6894736842105262,0.4739473684210526,1
r1344,r749,0.4057971014492754,0.0,0.0,0.4057971014492754,0.24347826086956526,0
r1221,r1652,0.5087719298245613,0.0,0.0,0.5087719298245613,0.3052631578947368,0
r1332,r1790,0.358974358974359,0.0,0.0,0.358974358974359,0.2153846153846154,0
r1371,r1397,0.4657534246575342,0.0,0.0,0.4657534246575342,0.2794520547945205,0
r1582,r237,0.3262411347517731,0.0,0.0,0.32978723404255317,0.19627659574468087,0
r1379,r822,0.8378378378378377,1.0,0.0,0.9189189189189189,0.7148648648648648,1
r1192,r453,0.4752475247524752,0.0,0.0,0.7376237623762376,0.3245049504950495,0
r105,r493,0.39655172413793105,0.0,0.0,0.6982758620689655,0.2831896551724138,0
r543,r544,0.6774193548387097,0.0,0.0,0.6720430107526881,0.4056451612903226,1
r1227,r1654,0.41269841269841273,0.0,0.0,0.41269841269841273,0.24761904761904763,0
r202,r935,0.3571428571428571,0.0,0.0,0.3571428571428571,0.21428571428571425,0
r125,r807,0.34848484848484845,0.0,0.0,0.34848484848484845,0.20909090909090908,0
r1761,r724,0.41666666666666663,1.0,0.0,0.8055555555555555,0.5083333333333333,1
r1069,r966,0.43137254901960786,0.0,0.0,0.21568627450980393,0.22647058823529412,0
r114,r776,0.4782608695652174,0.0,0.0,0.4782608695652174,0.28695652173913044,0
r1020,r1022,0.763157894736842,1.0,0.0,0.881578947368421,0.6756578947368421,1
r1642,r20,0.4112149532710281,0.0,0.0,0.4112149532710281,0.24672897196261684,0
r711,r713,0.4912280701754386,0.0,0.0,0.4912280701754386,0.2947368421052632,0
r1226,r639,0.33898305084745756,1.0,0.0,0.6694915254237288,0.45296610169491525,1
r955,r959,0.9253731343283582,0.0,0.0,0.9253731343283582,0.5552238805970149,1
r1550,r79,0.36893203883495146,0.0,0.0,0.36893203883495146,0.22135922330097088,0
r1219,r893,0.55,0.0,0.0,0.55,0.33,0
r1681,r240,0.4819277108433735,0.0,0.0,0.4076305220883534,0.2780120481927711,0
r508,r675,0.717948717948718,0.0,0.0,0.717948717948718,0.4307692307692308,1
r1719,r907,0.4181818181818182,0.0,0.0,0.7090909090909091,0.29454545454545455,0
r391,r572,0.8205128205128205,1.0,0.0,0.9102564102564102,0.7057692307692307,1
r343,r344,0.52,0.0,0.0,0.52,0.312,0
r1797,r551,0.5346534653465347,0.0,0.0,0.5346534653465347,0.3207920792079208,0
r179,r586,0.4761904761904762,0.0,0.0,0.4761904761904762,0.2857142857142857,0
r1057,r674,0.3076923076923077,0.0,0.0,0.3076923076923077,0.18461538461538463,0
r1228,r131,0.8409090909090909,0.0,0.0,0.8409090909090909,0.5045454545454545,1
r1228,r663,0.40540540540540543,0.0,0.0,0.40540540540540543,0.24324324324324326,0
r1066,r585,0.3614457831325301,0.0,0.0,0.3473895582329317,0.2147590361445783,0
r48,r968,0.43165467625899284,0.0,0.0,0.43165467625899284,0.2589928057553957,0
r1199,r1476,0.3972602739726028,0.0,0.0,0.3972602739726028,0.23835616438356166,0
r1061,r541,0.44755244755244755,0.0,0.0,0.44755244755244755,0.26853146853146853,0
r1797,r86,0.4,0.0,0.0,0.4,0.24000000000000002,0
r1560,r985,0.6511627906976745,0.0,0.0,0.6511627906976745,0.39069767441860465,0
r1637,r1755,0.691358024691358,0.0,0.0,0.691358024691358,0.4148148148148148,1
r1253,r535,0.45833333333333337,0.0,0.0,0.45833333333333337,0.275,0
r1453,r620,0.40816326530612246,0.1666666666666667,0.0,0.2874149659863946,0.26011904761904764,0
r1244,r1719,0.375,0.0,0.0,0.375,0.225,0
r1320,r1681,0.42857142857142855,0.0,0.0,0.42857142857142855,0.2571428571428571,0
r1221,r1522,0.29824561403508765,0.0,0.0,0.31578947368421045,0.181578947368421,0
r164,r943,0.53125,0.0,0.0,0.53125,0.31875,0
r1390,r830,0.5074626865671642,0.0,0.0,0.5074626865671642,0.30447761194029854,0
r29,r546,0.6666666666666665,0.0,0.0,0.6666666666666665,0.3999999999999999,0
r158,r513,0.48717948717948717,0.0,0.0,0.48717948717948717,0.29230769230769227,0
r1035,r1082,0.3692307692307692,0.0,0.0,0.3692307692307692,0.22153846153846152,0
r1079,r1429,0.3294117647058823,0.0,0.0,0.3294117647058823,0.1976470588235294,0
r1352,r27,0.4130434782608695,0.0,0.0,0.4130434782608695,0.2478260869565217,0
r1227,r427,0.33898305084745756,0.0,0.0,0.33898305084745756,0.20338983050847453,0
r1028,r553,0.3902439024390244,0.0,0.0,0.3902439024390244,0.23414634146341465,0
r1038,r745,0.3508771929824562,0.0,0.0,0.1754385964912281,0.1842105263157895,0
r1440,r623,0.704225352112676,1.0,0.0,0.852112676056338,0.6447183098591549,1
r879,r880,0.8076923076923077,0.0,0.0,0.5705128205128205,0.44903846153846155,1
r797,r96,0.5045045045045046,0.0,0.0,0.5045045045045046,0.3027027027027027,0
r474,r595,0.4107142857142857,0.0,0.0,0.4107142857142857,0.24642857142857144,0
r1210,r1775,0.28813559322033894,0.0,0.0,0.28813559322033894,0.17288135593220336,0
r1308,r1315,0.7586206896551724,0.0,0.0,0.5459770114942528,0.4232758620689655,1
r1426,r468,0.41269841269841273,0.0,0.0,0.373015873015873,0.24166666666666667,0
r1672,r737,0.33846153846153837,0.15384615384615385,0.0,0.2461538461538461,0.21999999999999997,0
r1591,r1595,0.9166666666666667,0.0,0.0,0.9166666666666667,0.55,1
r51,r749,0.825,0.0,0.0,0.825,0.49499999999999994,1
r1064,r61,0.358974358974359,0.0,0.0,0.358974358974359,0.2153846153846154,0
r1473,r74,0.48695652173913045,0.0,0.0,0.48695652173913045,0.2921739130434783,0
r307,r987,0.5974025974025974,0.0,0.0,0.4653679653679653,0.3386363636363636,0
r1234,r1457,0.4489795918367347,0.0,0.0,0.4489795918367347,0.2693877551020408,0
r1427,r540,0.3212435233160622,0.0,0.0,0.3212435233160622,0.1927461139896373,0
r1717,r588,0.35555555555555557,0.0,0.0,0.17777777777777778,0.18666666666666668,0
r1034,r399,0.3846153846153846,0.0,0.0,0.3846153846153846,0.23076923076923075,0
r1397,r1776,0.3421052631578948,0.0,0.0,0.3421052631578948,0.20526315789473687,0
r1309,r1310,0.9438202247191012,0.0,0.0,0.9438202247191012,0.5662921348314607,1
r1535,r1695,0.3181818181818181,0.0,0.0,0.3181818181818181,0.19090909090909086,0
r329,r610,0.475,0.0,0.0,0.475,0.285,0
r1436,r1704,0.5555555555555556,0.0,0.0,0.5555555555555556,0.3333333333333333,0
r1206,r245,0.40310077519379844,0.0,0.0,0.40310077519379844,0.24186046511627907,0
r1656,r397,0.31304347826086953,0.0,0.0,0.31304347826086953,0.18782608695652173,0
r103,r1299,0.28,0.0,0.0,0.14,0.14700000000000002,0
r1611,r62,0.3902439024390244,0.0,0.0,0.3902439024390244,0.23414634146341465,0
r408,r587,0.3283582089552239,1.0,0.0,0.664179104477612,0.44738805970149254,1
r428,r705,0.2884615384615384,0.0,0.0,0.2884615384615384,0.17307692307692302,0
r1163,r1528,0.4,0.0,0.0,0.4,0.24000000000000002,0
r1297,r1770,0.5925925925925926,0.0,0.0,0.2962962962962963,0.3111111111111111,0
r1051,r41,0.547945205479452,1.0,0.0,0.773972602739726,0.5626712328767123,1
r1747,r684,0.5681818181818182,0.0,0.0,0.2840909090909091,0.2982954545454546,0
r1019,r1150,0.5471698113207547,0.0,0.0,0.5471698113207547,0.3283018867924528,0
r1456,r99,0.34545454545454546,1.0,0.0,0.6727272727272727,0.45636363636363636,1
r126,r464,0.32,0.0,0.0,0.32,0.192,0
r1040,r49,0.5227272727272727,0.0,0.0,0.5227272727272727,0.3136363636363636,0
r147,r331,0.5306122448979592,0.0,0.0,0.43197278911564624,0.3035714285714286,0
r854,r901,0.5909090909090909,0.0,0.0,0.5909090909090909,0.35454545454545455,0
r1423,r1625,0.5321100917431193,0.0,0.0,0.5321100917431193,0.3192660550458716,0
r1282,r1643,0.4271844660194175,0.0,0.0,0.4271844660194175,0.2563106796116505,0
r1774,r1775,0.7755102040816326,0.0,0.0,0.7755102040816326,0.4653061224489796,1
r3,r817,0.4175824175824176,0.0,0.0,0.4175824175824176,0.25054945054945055,0
r378,r703,0.3870967741935484,0.0,0.0,0.1935483870967742,0.2032258064516129,0
r1018,r1260,0.4642857142857143,0.0,0.0,0.3988095238095238,0.26875,0
r104,r108,0.4782608695652174,0.0,0.0,0.4782608695652174,0.28695652173913044,0
r391,r590,0.3232323232323232,0.0,0.0,0.3232323232323232,0.1939393939393939,0
r1276,r393,0.44230769230769235,0.0,0.0,0.22115384615384617,0.23221153846153847,0
r1117,r432,0.3962264150943396,0.0,0.0,0.3962264150943396,0.23773584905660375,0
r1110,r668,0.6666666666666665,0.0,0.0,0.6666666666666665,0.3999999999999999,0
r218,r988,0.7560975609756098,0.0,0.0,0.7560975609756098,0.45365853658536587,1
r1548,r238,0.6666666666666665,1.0,0.0,0.7777777777777777,0.6166666666666666,1
r1691,r948,0.3695652173913044,0.0,0.0,0.3695652173913044,0.22173913043478263,0
r284,r90,0.5111111111111112,0.0,0.0,0.5111111111111112,0.3066666666666667,0
r641,r907,0.41600000000000004,0.0,0.0,0.41600000000000004,0.24960000000000004,0
r1116,r1424,0.3846153846153846,1.0,0.0,0.6923076923076923,0.4769230769230769,1
r1446,r1627,0.4107142857142857,0.0,0.0,0.20535714285714285,0.215625,0
r1566,r215,0.7868852459016393,0.0,0.0,0.7868852459016393,0.47213114754098356,1
r1021,r1025,1.0,0.0,0.0,1.0,0.6,1
r1258,r9,0.4536082474226804,0.0,0.0,0.3934707903780068,0.26314432989690717,0
r310,r446,0.40540540540540543,0.0,0.0,0.40540540540540543,0.24324324324324326,0
r1052,r1515,0.391304347826087,0.0,0.0,0.391304347826087,0.23478260869565218,0
r1157,r990,0.36585365853658536,0.0,0.0,0.36585365853658536,0.21951219512195122,0
r1323,r1774,0.3370786516853933,0.0,0.0,0.6685393258426966,0.25196629213483146,0
r1388,r810,0.7848101265822786,0.0,0.0,0.7848101265822786,0.47088607594936716,1
r1776,r572,0.4210526315789474,0.0,0.0,0.4210526315789474,0.25263157894736843,0
r64,r65,0.6355140186915889,1.0,0.0,0.8177570093457944,0.6086448598130841,1
r1430,r457,0.3068783068783068,0.0,0.0,0.3068783068783068,0.18412698412698408,0
r1403,r79,0.3181818181818181,0.0,0.0,0.3181818181818181,0.19090909090909086,0
r1546,r171,0.5263157894736842,0.0,0.0,0.2631578947368421,0.2763157894736842,0
r1270,r1545,0.36065573770491804,0.0,0.0,0.3469945355191256,0.21434426229508197,0
r1321,r1773,0.37593984962406013,0.0,0.0,0.18796992481203006,0.19736842105263158,0
r1070,r285,0.4666666666666666,0.0,0.0,0.4666666666666666,0.27999999999999997,0
r1793,r433,0.5411764705882353,0.0,0.0,0.5411764705882353,0.3247058823529412,0
r102,r1777,0.6557377049180328,0.0,0.0,0.49453551912568305,0.3692622950819673,0
r1357,r1383,0.45783132530120485,0.0,0.0,0.39558232931726905,0.26536144578313253,0
r395,r405,0.25581395348837205,0.0,0.0,0.25581395348837205,0.15348837209302324,0
r613,r810,0.4761904761904762,0.0,0.0,0.5714285714285714,0.3,0
r1068,r1073,0.5614035087719298,0.0,0.0,0.5614035087719298,0.3368421052631579,0
r1387,r1449,0.3870967741935484,0.2222222222222223,0.0,0.30465949820788535,0.26433691756272404,0
r1433,r427,0.3524590163934427,0.0,0.0,0.3524590163934427,0.2114754098360656,0
r121,r1626,0.4539877300613497,0.0,0.0,0.22699386503067484,0.23834355828220857,0
